SKU,Parent SKU,UPC,tax:product_type,post_status,Product Title,Short Description,Description,tax:product_cat,availability,moq,MAP,regular_price,attribute:pa_outdoor-use,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,meta:attribute_pa_color,attribute:pa_application,attribute:pa_arms,attribute:pa_base-legs,attribute:pa_structure-material,attribute:pa_upholstery-material,Product Width,Product Depth,Product Height,Product Weight,attribute:pa_assembly,attribute:pa_warranty,attribute:pa_country-of-origin,attribute:pa_style,attribute:pa_care-instructions,attribute:pa_weight-capacity,tax:pwb-brand,Images
539.SBEYBELI,,,simple,publish,"Silla BEYBE-LI, apilable,  polipropileno verde lima","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -100 % Fabricada con polipropileno inyectado en color verde lima, reforzada con fibra de vidrio. Tratamiento anti rayos UV -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 45 cms Fondo: 53 cms Altura: 80 cms EMBALAJE: Pilas Plastificadas. UNIDADES: 4 VOLUMEN: 0,252 m3 PALLETS: 30 unidades - Medidas del Pallet: 117x92x190 h   cms -Comprando un mínimo de 7 Pallets -( 210 unidades )  podemos fabricar la silla en el color que se desee de la gama Rall o Pantone,  sin aumento de precio. ",,Sillas 100 % de material plástico,CON STOCK,4,19.2,,,verde,,,,,,,,,45,53,80,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/1959-large_default/silla-beybe-li-apilable-polipropileno-verde-lima.jpg|https://www.gruposdm.com/1959-medium_default/silla-beybe-li-apilable-polipropileno-verde-lima.jpg|https://www.gruposdm.com/1960-medium_default/silla-beybe-li-apilable-polipropileno-verde-lima.jpg
539.SBEYBEBE,,,simple,publish,"Silla BEYBE-BE, apilable,  polipropileno beige","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -100 % Fabricada con polipropileno inyectado en color beige, reforzada con fibra de vidrio. Tratamiento anti rayos UV -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 45 cms Fondo: 53 cms Altura: 80 cms EMBALAJE: Pilas Plastificadas. UNIDADES: 4 VOLUMEN: 0,252 m3 PALLETS: 30 unidades - Medidas del Pallet: 117x92x190 h   cms -Comprando un mínimo de 7 Pallets -( 210 unidades )  podemos fabricar la silla en el color que se desee de la gama Rall o Pantone,  sin aumento de precio. ",,Sillas 100 % de material plástico,CON STOCK,4,19.2,,,,,,,,,,,,45,53,80,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/1963-large_default/silla-borneo-bl-apilable-polipropileno-blanco.jpg
539.SBEYBEBU,,,simple,publish,"Silla BEYBE-BU, apilable,  polipropileno burdeos","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -100 % Fabricada con polipropileno inyectado en color burdeos, reforzada con fibra de vidrio. Tratamiento anti rayos UV -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 45 cms Fondo: 53 cms Altura: 80 cms EMBALAJE: Pilas Plastificadas. UNIDADES: 4 VOLUMEN: 0,252 m3 PALLETS: 30 unidades - Medidas del Pallet: 117x92x190 h   cms -Comprando un mínimo de 7 Pallets -( 210 unidades )  podemos fabricar la silla en el color que se desee de la gama Rall o Pantone,  sin aumento de precio. ",,Sillas 100 % de material plástico,CON STOCK,4,19.2,,,,,,,,,,,,45,53,80,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/1964-large_default/silla-beybe-bu-apilable-polipropileno-burdeos.jpg
539.SEMPPBL,,,simple,publish,"Silla EMY-PP-BL, apilable,  polipropileno blanco*","FICHA TÉCNICA:  -Silla de diseño, apilable, multiusos. -100 % Fabricada con polipropileno inyectado en color blanco. Tratamiento anti rayos UV.  -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 50 cms Fondo: 51 cms Altura: 84 cms EMBALAJE: Pilas Plastificadas. UNIDADES: 4 VOLUMEN: 0,252 m3 PALLETS: 24 unidades - Medidas del Pallet: 114x100x156 h   cms -Comprando un mínimo de 9 Pallets -( 216 unidades )  podemos fabricar la silla en el color que desee de la gama Rall o Pantone,  sin aumento de precio. ",,Sillas 100 % de material plástico,CON STOCK,4,19.2,,,blanco,,,,,,,,,50,51,84,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/1994-large_default/silla-emy-pp-bl-apilable-polipropileno-blanco.jpg
539.SEMPPNE,,,simple,publish,"Silla EMY-PP-NE, apilable,  polipropileno negro","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -100 % Fabricada con polipropileno inyectado en color negro. Tratamiento anti rayos UV.  -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 50 cms Fondo: 51 cms Altura: 84 cms EMBALAJE: Pilas Plastificadas. UNIDADES: 4 VOLUMEN: 0,252 m3 PALLETS: 24 unidades - Medidas del Pallet: 114x100x156 h   cms -Comprando un mínimo de 9 Pallets -( 216 unidades )  podemos fabricar la silla en el color que desee de la gama Rall o Pantone,  sin aumento de precio. ",,Sillas 100 % de material plástico,CON STOCK,4,19.2,,,negro,,,,,,,,,50,51,84,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/1996-large_default/silla-emy-pp-ne-apilable-polipropileno-negro.jpg
539.SEMPCTR,,,simple,publish,"Silla EMY-PC-TR, apilable,  policarbonato transparente mate","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -100 % Fabricada con policarbonato inyectado con acabado transparente mate. Tratamiento anti rayos UV.  -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 50 cms Fondo: 51 cms Altura: 84 cms EMBALAJE: Pilas Plastificadas. UNIDADES: 4 VOLUMEN: 0,252 m3 PALLETS: 24 unidades - Medidas del Pallet: 114x100x156 h   cms  ",,Sillas 100 % de material plástico,CONSULTAR,4,40,,,transparente,,,,,,,,,50,51,84,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/1998-large_default/silla-emy-pc-tr-apilable-policarbonato-transparente-mate.jpg|https://www.gruposdm.com/1998-medium_default/silla-emy-pc-tr-apilable-policarbonato-transparente-mate.jpg|https://www.gruposdm.com/2202-medium_default/silla-emy-pc-tr-apilable-policarbonato-transparente-mate.jpg
539.SOEMPPBL,,,simple,publish,"Sillón EMY-PP-BL, apilable,  polipropileno blanco","FICHA TÉCNICA: -Sillón de diseño, apilable, multiusos. -100 % Fabricado con polipropileno inyectado de color blanco. Tratamiento anti rayos UV.  -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 56 cms Fondo: 51 cms Altura: 84 cms EMBALAJE: Pilas Plastificadas. UNIDADES: 4 VOLUMEN: 0,252 m3 PALLETS: 30 unidades - Medidas del Pallet: 110x110x195 h   cms -Comprando un mínimo de 7 Pallets -( 210 unidades )  podemos fabricar el sillón en el color que desee de la gama Rall o Pantone,  sin aumento de precio.  ",,Sillas 100 % de material plástico,CON STOCK,4,20.8,,,blanco,,,,,,,,,56,51,84,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/2003-large_default/sillon-emy-pp-bl-apilable-polipropileno-blanco.jpg
539.SOEMPPNE,,,simple,publish,"Sillón EMY-PP-NE, apilable,  polipropileno negro","FICHA TÉCNICA: -Sillón de diseño, apilable, multiusos. -100 % Fabricado con polipropileno inyectado de color negro. Tratamiento anti rayos UV.  -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 56 cms Fondo: 51 cms Altura: 84 cms EMBALAJE: Pilas Plastificadas. UNIDADES: 4 VOLUMEN: 0,252 m3 PALLETS: 30 unidades - Medidas del Pallet: 110x110x195 h   cms -Comprando un mínimo de 7 Pallets -( 210 unidades )  podemos fabricar el sillón en el color que desee de la gama Rall o Pantone,  sin aumento de precio.  ",,Sillas 100 % de material plástico,CON STOCK,4,20.8,,,negro,,,,,,,,,56,51,84,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/2005-large_default/sillon-emy-pp-ne-apilable-polipropileno-negro.jpg
539.SOEMPCTR,,,simple,publish,"Sillón EMY-PC-TR, apilable,  policarbonato transparente mate","FICHA TÉCNICA: -Sillón de diseño, apilable, multiusos. -100 % Fabricado con policarbonato inyectado con acabado transparente mate. Tratamiento anti rayos UV.  -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 56 cms Fondo: 51 cms Altura: 84 cms EMBALAJE: Pilas Plastificadas. UNIDADES: 4 VOLUMEN: 0,252 m3 PALLETS: 30 unidades - Medidas del Pallet: 110x110x195 h   cms  ",,Sillas 100 % de material plástico,CON STOCK,4,46.4,,,transparente,,,,,,,,,56,51,84,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/2000-large_default/sillon-emy-pc-tr-apilable-policarbonato-transparente-mate.jpg|https://www.gruposdm.com/2000-medium_default/sillon-emy-pc-tr-apilable-policarbonato-transparente-mate.jpg|https://www.gruposdm.com/2201-medium_default/sillon-emy-pc-tr-apilable-policarbonato-transparente-mate.jpg
501.SBYRBL,,,simple,publish,"Silla BYRON-BL, polipropileno blanco*","FICHA TÉCNICA: -Silla de diseño, multiusos. -Fabricada con polipropileno inyectado en color blanco. -Apilable -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 43,5 cms Fondo: 53 cms Altura: 84 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,23 m3 ",,Sillas 100 % de material plástico,AGOTADO - SEPTIEMBRE STOCK PREVISTO,4,28,,,blanco,,,,,,,,,43,53,84,,Si,2 years,China,,,,,https://www.gruposdm.com/175-large_default/silla-byron-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/175-medium_default/silla-byron-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2633-medium_default/silla-byron-bl-polipropileno-blanco.jpg
501.SBYRAZ,,,simple,publish,"Silla BYRON-AZ, polipropileno azul*","FICHA TÉCNICA: -Silla de diseño, multiusos. -Fabricada con polipropileno inyectado en color azul. -Apilable -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 43,5 cms Fondo: 53 cms Altura: 84 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,23 m3 ",,Sillas 100 % de material plástico,No hay suficientes productos en stock,4,28,,,azul,,,,,,,,,43,53,84,,Si,2 years,China,,,,,https://www.gruposdm.com/750-large_default/silla-byron-az-polipropileno-azul.jpg
501.SARASHIBL,,,simple,publish,"Silla ARASHI-BL, polipropileno blanco*","FICHA TÉCNICA: -Silla de diseño, multiusos. -Fabricada con polipropileno inyectado en color blanco. -Apilable -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 54 cms Fondo: 41,5 cms Altura: 83 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,261 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,23.2,,,blanco,,,,,,,,,54,41,83,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/498-large_default/silla-arashi-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/498-medium_default/silla-arashi-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2480-medium_default/silla-arashi-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2481-medium_default/silla-arashi-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2741-medium_default/silla-arashi-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2848-medium_default/silla-arashi-bl-polipropileno-blanco.jpg
523.SARASHIAM,,,simple,publish,"Silla ARASHI-AM, polipropileno amarillento*","FICHA TÉCNICA: -Silla de diseño, multiusos. -Fabricada con polipropileno inyectado en color amarillento. -Apilable -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 54 cms Fondo: 41,5 cms Altura: 83 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,261 m3 ",,Sillas 100 % de material plástico,ULTIMAS UNIDADES,4,19.72,,,amarillo,,,,,,,,,54,41,83,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/746-large_default/silla-arashi-am-polipropileno-amarillento.jpg
501.SARASHIAC,,,simple,publish,"Silla ARASHI-AC, polipropileno azul celeste*","FICHA TÉCNICA: -Silla de diseño, multiusos. -Fabricada con polipropileno inyectado en color azul celeste. -Apilable -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 54 cms Fondo: 41,5 cms Altura: 83 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,261 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,23.2,,,azul,,,,,,,,,54,41,83,,Si,2 years,China,,,,,https://www.gruposdm.com/747-large_default/silla-arashi-ac-polipropileno-azul-celeste.jpg|https://www.gruposdm.com/747-medium_default/silla-arashi-ac-polipropileno-azul-celeste.jpg|https://www.gruposdm.com/2849-medium_default/silla-arashi-ac-polipropileno-azul-celeste.jpg
523.SEDENBL,,,simple,publish,"Silla EDEN-BL, polipropileno blanco*","FICHA TÉCNICA: -Silla de diseño, multiusos. -Fabricada con polipropileno inyectado en color blanco -Apilable -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 47 cms Fondo: 56,5 cms Altura: 79,5 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,29 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,23.2,,,blanco,,,,,,,,,47,56,79,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/749-large_default/silla-eden-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/749-medium_default/silla-eden-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2873-medium_default/silla-eden-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2875-medium_default/silla-eden-bl-polipropileno-blanco.jpg
523.SEDENAC,,,simple,publish,"Silla EDEN-AC, polipropileno azul celeste*","FICHA TÉCNICA: -Silla de diseño, multiusos. -Fabricada con polipropileno inyectado en color azul celeste. -Apilable -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 47 cms Fondo: 56,5 cms Altura: 79,5 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,29 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,23.2,,,azul,,,,,,,,,47,56,79,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/748-large_default/silla-eden-ac-polipropileno-azul-celeste.jpg|https://www.gruposdm.com/748-medium_default/silla-eden-ac-polipropileno-azul-celeste.jpg|https://www.gruposdm.com/2904-medium_default/silla-eden-ac-polipropileno-azul-celeste.jpg
564.SNOIABL,,,simple,publish,"Silla NOIA-BL, polipropileno blanco*","FICHA TÉCNICA: -Silla de diseño, multiusos. -100 % Fabricada con polipropileno inyectado en color blanco. -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 39 cms Fondo: 43,5 cms Altura: 88 cms EMBALAJE: Plástico y cartón. UNIDADES: 2 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CON STOCK,2,28.8,,,blanco,,,,,,,,,39,43,88,,Si,2 years,China,,,,,https://www.gruposdm.com/1183-large_default/silla-noia-bl-polipropileno-blanco.jpg
564.SNOIANE,,,simple,publish,"Silla NOIA-NE, polipropileno negro*","FICHA TÉCNICA: -Silla de diseño, multiusos. -100 % Fabricada con polipropileno inyectado en color negro. -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 39 cms Fondo: 43,5 cms Altura: 88 cms EMBALAJE: Plástico y cartón. UNIDADES: 2 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CON STOCK,2,28.8,,,negro,,,,,,,,,39,43,88,,Si,2 years,China,,,,,https://www.gruposdm.com/1184-large_default/silla-noia-ne-polipropileno-negro.jpg
564.SFESBR,,,simple,publish,"Silla FESTIVAL-BR, polipropileno blanco, respaldo policarbonato rojo","FICHA TÉCNICA: -Silla de diseño, multiusos. -Fabricada con polipropileno inyectado en color blanco, con respaldo en policarbonato de color rojo -Apilable -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 42 cms Fondo: 50 cms Altura: 85 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,35 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,28,,,blanco,,,,,,,,,42,50,85,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/678-large_default/silla-festival-br-polipopileno-blanco-respaldo-policarbonato-rojo.jpg
501.SNAPO20BL,,,simple,publish,"Silla NAPOLEON-20BL, polipropileno blanco*","FICHA TÉCNICA: -Silla de diseño, multiusos. -Fabricada con polipropileno inyectado en color blanco. -Apilable -Uso en exterior e interior. -Sobre pedido podemos suministrar en otros colores: Negro, Azul, Verde, Rojo y Naranja, para pedidos mínimos de 200 unidades por color. DIMENSIONES: Ancho: 40,5 cms Fondo: 51 cms Altura: 92 cms EMBALAJE: Plástico- cartón. UNIDADES: 4 VOLUMEN: 0,314 ",,Sillas 100 % de material plástico,CON STOCK,4,21.6,,,blanco,,,,,,,,,40,51,92,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/1242-large_default/silla-napoleon-20bl-polipropileno-blanco.jpg|https://www.gruposdm.com/1242-medium_default/silla-napoleon-20bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2981-medium_default/silla-napoleon-20bl-polipropileno-blanco.jpg
526.SCROSSBB,,,simple,publish,"Silla CROSS-BL, polipropileno blanco, cojín blanco","FICHA TÉCNICA: -Silla de diseño, multiusos. -Fabricada con polipropileno inyectado en color blanco. Muy resistente -Cojín en el asiento de similpiel blanca - el interior es madera y espuma -. El cojín se fija al asiento mediante tornillos que pasan por el vierteaguas de la silla. Vea imágenes auxiliares -Uso en exterior e interior. DIMENSIONES: Ancho: 49 cms Fondo: 54,5 cms Altura: 89,5 cms EMBALAJE: Plástico- cartón. UNIDADES: 2 VOLUMEN: 0,29 ",,Sillas 100 % de material plástico,CON STOCK,2,33.15,,,blanco,,,,,,,,,49,54,89,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/1927-large_default/silla-cross-bl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1927-medium_default/silla-cross-bl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1928-medium_default/silla-cross-bl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1929-medium_default/silla-cross-bl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1930-medium_default/silla-cross-bl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1931-medium_default/silla-cross-bl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1932-medium_default/silla-cross-bl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1933-medium_default/silla-cross-bl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/2990-medium_default/silla-cross-bl-polipropileno-blanco-cojin-blanco.jpg
526.SCHIAKBB,,,simple,publish,"Silla CHIAVARI-KBL, polipropileno blanco, cojín blanco","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Fabricada con polipropileno inyectado en color blanco. Muy resistente -Cojín en el asiento de similpiel blanca y 3 cms de espesor -Uso en exterior e interior. DIMENSIONES: Ancho: 40 cms Fondo: 46 cms Altura: 88 cms EMBALAJE: Plástico- cartón. UNIDADES: 4 VOLUMEN: 0,304 ",,Sillas 100 % de material plástico,CON STOCK,4,29,,,blanco,,,,,,,,,40,46,88,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/1934-large_default/silla-chiavari-kbl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1934-medium_default/silla-chiavari-kbl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1935-medium_default/silla-chiavari-kbl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1936-medium_default/silla-chiavari-kbl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1937-medium_default/silla-chiavari-kbl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/1938-medium_default/silla-chiavari-kbl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/2979-medium_default/silla-chiavari-kbl-polipropileno-blanco-cojin-blanco.jpg|https://www.gruposdm.com/2980-medium_default/silla-chiavari-kbl-polipropileno-blanco-cojin-blanco.jpg
526.SCHIAKB,,,simple,publish,"Silla CHIAVARI-KB, polipropileno blanco","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Fabricada con polipropileno inyectado en color blanco. Muy resistente -Uso en exterior e interior. -OPCIONAL - Cojín para el asiento.  DIMENSIONES: Ancho: 40 cms Fondo: 46 cms Altura: 88 cms EMBALAJE: Plástico- cartón. UNIDADES: 4 VOLUMEN: 0,304 ",,Sillas 100 % de material plástico,CON STOCK,4,25.5,,,blanco,,,,,,,,,40,46,88,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/2973-large_default/silla-chiavari-kb-polipropileno-blanco.jpg|https://www.gruposdm.com/2973-medium_default/silla-chiavari-kb-polipropileno-blanco.jpg|https://www.gruposdm.com/2974-medium_default/silla-chiavari-kb-polipropileno-blanco.jpg|https://www.gruposdm.com/2975-medium_default/silla-chiavari-kb-polipropileno-blanco.jpg|https://www.gruposdm.com/2976-medium_default/silla-chiavari-kb-polipropileno-blanco.jpg|https://www.gruposdm.com/2977-medium_default/silla-chiavari-kb-polipropileno-blanco.jpg|https://www.gruposdm.com/2978-medium_default/silla-chiavari-kb-polipropileno-blanco.jpg
553.SFETRCO,,,simple,publish,"Silla FENIX-TR, policarbonato transparente, cojin","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Armazón de policarbonato 100% reciclable, acabado transparente -Cojín para el asiento de 40 mm. de espesor, ribeteado, cintas con velcro para cogida a la silla, tapizado en similpiel de color blanco -Uso en exterior e interior -Protección U.V. -No inflamable -Casi no requiere mantenimiento. -Se suministra montada. DIMENSIONES: Ancho: 40 cms Fondo: 46 cms Altura: 92 cms. EMBALAJE: Plástico y cartón. UNIDADES: 9 VOLUMEN: 0,658 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,31.86,,,transparente,,,,,,,,,40,46,92,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/907-large_default/silla-fenix-tr-policarbonato-transparente-cojin.jpg
553.SFENECO,,,simple,publish,"Silla FENIX-NE, policarbonato negro, cojin","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Armazón de policarbonato 100% reciclable, acabado negro -Cojín para el asiento de 40 mm. de espesor, ribeteado, cintas con velcro para cogida a la silla, tapizado en similpiel de color blanco -Uso en exterior e interior -Protección U.V. -No inflamable -Casi no requiere mantenimiento. -Se suministra montada. DIMENSIONES: Ancho: 40 cms Fondo: 46 cms Altura: 92 cms. EMBALAJE: Plástico y cartón. UNIDADES: 9 VOLUMEN: 0,658 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,31.86,,,negro,,,,,,,,,40,46,92,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/908-large_default/silla-fenix-ne-policarbonato-negro-cojin.jpg
553.SFEBLCO,,,simple,publish,"Silla FENIX-BL, policarbonato blanco, cojin","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Armazón de policarbonato 100% reciclable, acabado blanco -Cojín para el asiento de 40 mm. de espesor, ribeteado, cintas con velcro para cogida a la silla, tapizado en similpiel de color blanco -Uso en exterior e interior -Protección U.V. -No inflamable -Casi no requiere mantenimiento. -Se suministra montada. DIMENSIONES: Ancho: 40 cms Fondo: 46 cms Altura: 92 cms. EMBALAJE: Plástico y cartón. UNIDADES: 9 VOLUMEN: 0,658 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,31.86,,,blanco,,,,,,,,,40,46,92,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/909-large_default/silla-fenix-bl-policarbonato-blanco-cojin.jpg
560.SOHANSBV,,,simple,publish,"Sillón HANS-BV, polipropileno blanco-verde","FICHA TÉCNICA: -Sillón de diseño, multiusos. -Fabricado con polipropileno inyectado en color blanco con brazos y respaldo en color verde. -Reforzado con fibra de vidrio -Apilable -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 55 cms Fondo: 57 cms Altura: 80 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,234 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,25.35,,,blanco,,,,,,,,,55,57,80,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/772-large_default/sillon-hans-bv-polipropileno-blanco-verde.jpg|https://www.gruposdm.com/772-medium_default/sillon-hans-bv-polipropileno-blanco-verde.jpg|https://www.gruposdm.com/2851-medium_default/sillon-hans-bv-polipropileno-blanco-verde.jpg
560.SOHANSBN,,,simple,publish,"Sillón HANS-BN, polipropileno blanco-naranja","FICHA TÉCNICA: -Sillón de diseño, multiusos. -Fabricado con polipropileno inyectado en color blanco con brazos y respaldo en color naranja. -Reforzado con fibra de vidrio -Apilable -Uso en exterior e interior. -Otros colores disponibles -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 55 cms Fondo: 57 cms Altura: 80 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,234 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,25.35,,,blanco,,,,,,,,,55,57,80,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/771-large_default/sillon-hans-bn-polipropileno-blanco-naranja.jpg|https://www.gruposdm.com/771-medium_default/sillon-hans-bn-polipropileno-blanco-naranja.jpg|https://www.gruposdm.com/2850-medium_default/sillon-hans-bn-polipropileno-blanco-naranja.jpg
586.SEMIBLCE,,,simple,publish,"Sillón EMIR-BLCE, polipropileno blanco, cojin estampado","FICHA TÉCNICA: -Sillón de diseño, multiusos. Apilable -Fabricado con polipropileno inyectado reforzado con fibra de vidrio, color blanco -Cojín de asiento - fijo - ( pad ) en tejido estampado repelente al agua -Uso en exterior e interior. -Sobre pedido podemos suministrar en otros colores. DIMENSIONES: Ancho: 61 cms Fondo: 46 cms Altura: 80 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 ",,Sillas 100 % de material plástico,CON STOCK,4,25.8,,,blanco,,,,,,,,,61,46,80,,Si,2 years,China,,,,,https://www.gruposdm.com/1171-large_default/sillon-emir-blce-polipropileno-blanco-cojin-estampado.jpg
586.SQUEENCH,,,simple,publish,"Sillón QUEEN-CH, polipropileno marrón chocolate","FICHA TÉCNICA: -Sillón de diseño, multiusos. Apilable -Fabricado con polipropileno inyectado reforzado con fibra de vidrio, color marrón chocolate -Uso en exterior e interior. -Otros colores disponibles. DIMENSIONES: Ancho: 68 cms Fondo: 54 cms Altura: 92 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,53 m3 ",,Sillas 100 % de material plástico,ÚLTIMAS UNIDADES,4,25.2,,,,,,,,,,,,68,54,92,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/1172-large_default/sillon-queen-ch-polipropileno-marron-chocolate.jpg
